"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
1566,"1566","GOLDEN LANTERN-STONEHILL",,"33.47589","-117.69789",,,,,
1567,"1567","GOLDEN LANTERN-SELVA",,"33.47334","-117.69806",,,,,
1568,"1568","GOLDEN LANTERN-LA CRESTA",,"33.46880","-117.69811",,,,,
1571,"1571","NIGUEL-STONEHILL",,"33.47972","-117.71362",,,,,
1572,"1572","NIGUEL-TENNIS VILLAS",,"33.48350","-117.71417",,,,,
1573,"1573","NIGUEL-MONARCH BEACH",,"33.48750","-117.71197",,,,,
1574,"1574","NIGUEL-CAMINO DEL AVION",,"33.48909","-117.71173",,,,,
1575,"1575","NIGUEL-MONARCH BEACH",,"33.48746","-117.71236",,,,,
1577,"1577","SELVA-GARIBALDI",,"33.47235","-117.70849",,,,,
1578,"1578","SELVA-CHULA VISTA",,"33.47268","-117.70678",,,,,
1579,"1579","SELVA-GRANADA",,"33.47269","-117.70412",,,,,
1580,"1580","SELVA-ROBLES",,"33.47269","-117.70201",,,,,
1582,"1582","SELVA-GOLDEN LANTERN",,"33.47268","-117.69833",,,,,
1583,"1583","SELVA-DISCOVERY",,"33.47293","-117.70177",,,,,
1584,"1584","SELVA-GRANADA",,"33.47293","-117.70425",,,,,
1585,"1585","SELVA-CHULA VISTA",,"33.47288","-117.70707",,,,,
1586,"1586","SELVA-GARIBALDI",,"33.47241","-117.70880",,,,,
1587,"1587","SELVA-PACIFIC COAST",,"33.47101","-117.71257",,,,,
1588,"1588","STONEHILL-NIGUEL",,"33.47916","-117.71332",,,,,
1589,"1589","STONEHILL-BLUE LANTERN",,"33.47631","-117.70155",,,,,
1590,"1590","STONEHILL-GOLDEN LANTERN",,"33.47619","-117.69683",,,,,
1591,"1591","STONEHILL-OCEAN HILL",,"33.47622","-117.69060",,,,,
1592,"1592","STONEHILL-DEL OBISPO",,"33.47551","-117.68559",,,,,
1593,"1593","STONEHILL-DEL OBISPO",,"33.47572","-117.68547",,,,,
1594,"1594","STONEHILL-OCEAN HILL",,"33.47650","-117.69075",,,,,
1595,"1595","STONEHILL-GOLDEN LANTERN",,"33.47645","-117.69731",,,,,
1596,"1596","STONEHILL-INTERA",,"33.47647","-117.70490",,,,,
1597,"1597","STONEHILL-MONARCH BEACH",,"33.47838","-117.70954",,,,,
1598,"1598","VICTORIA-SEPULVEDA",,"33.46503","-117.67511",,,,,
1599,"1599","VICTORIA-SANTA ROSA",,"33.46474","-117.67416",,,,,
1600,"1600","ASSOCIATED-YORBA LINDA",,"33.88930","-117.88551",,,,,
1602,"1602","ASSOCIATED-BASTANCHURY",,"33.89393","-117.88546",,,,,
1603,"1603","ASSOCIATED-ENT 2600 PARKSIDE",,"33.89807","-117.88342",,,,,
1604,"1604","ASSOCIATED-PARK VISTA",,"33.90108","-117.88300",,,,,
1605,"1605","ASSOCIATED-ROLLING HILLS",,"33.90387","-117.88314",,,,,
1606,"1606","ASSOCIATED-GINGERWOOD",,"33.90799","-117.88080",,,,,
1607,"1607","ASSOCIATED-IMPERIAL",,"33.91029","-117.88028",,,,,
1608,"1608","ASSOCIATED-GINGERWOOD",,"33.90771","-117.88138",,,,,
1609,"1609","ASSOCIATED-PARK VISTA",,"33.90284","-117.88333",,,,,
1610,"1610","ASSOCIATED-CRAIG",,"33.90033","-117.88328",,,,,
1611,"1611","ASSOCIATED-ENT 2600 PARKSIDE",,"33.89741","-117.88410",,,,,
1612,"1612","ASSOCIATED-BASTANCHURY",,"33.89288","-117.88580",,,,,
1624,"1624","BRADFORD-YORBA LINDA",,"33.88786","-117.86599",,,,,
1625,"1625","BRADFORD-TOPAZ",,"33.88476","-117.86694",,,,,
1626,"1626","BREA-LEMON",,"33.88634","-117.92127",,,,,
1627,"1627","BREA-LONGVIEW",,"33.88888","-117.91834",,,,,
1628,"1628","BREA-PANORAMA",,"33.89278","-117.91633",,,,,
1629,"1629","BREA-BASTANCHURY",,"33.89985","-117.90897",,,,,
1630,"1630","BREA-ROLLING HILLS",,"33.90347","-117.90725",,,,,
1631,"1631","BREA-EVERGREEN",,"33.90665","-117.90554",,,,,
1632,"1632","BREA-ROLLING HILLS",,"33.90335","-117.90763",,,,,
1634,"1634","BREA-BASTANCHURY",,"33.89899","-117.90967",,,,,
1635,"1635","BREA-PANORAMA",,"33.89230","-117.91718",,,,,
1636,"1636","BREA-LONGVIEW",,"33.88910","-117.91871",,,,,
1637,"1637","BREA-MARION",,"33.88661","-117.92126",,,,,
1638,"1638","BROOKHURST-ROBERTA",,"33.85645","-117.95911",,,,,
1639,"1639","BROOKHURST-ORANGETHORPE",,"33.85964","-117.95923",,,,,
1640,"1640","BROOKHURST-SOUTHGATE",,"33.86107","-117.95924",,,,,
1641,"1641","BROOKHURST-OAK",,"33.86450","-117.95928",,,,,
1642,"1642","BROOKHURST-VALENCIA",,"33.86676","-117.95932",,,,,
1643,"1643","BROOKHURST-ENT 140 HUNT-WESSON",,"33.86844","-117.95934",,,,,
1644,"1644","BROOKHURST-COMMONWEALTH",,"33.86950","-117.95955",,,,,
1645,"1645","BROOKHURST-VALENCIA",,"33.86681","-117.95952",,,,,
1646,"1646","BROOKHURST-OAK",,"33.86390","-117.95951",,,,,
1647,"1647","BROOKHURST-SOUTHGATE",,"33.86096","-117.95946",,,,,
1648,"1648","BROOKHURST-ORANGETHORPE",,"33.85876","-117.95944",,,,,
1649,"1649","BROOKHURST-PAGE",,"33.85548","-117.95941",,,,,
1650,"1650","MALVERN-GILBERT",,"33.87771","-117.96692",,,,,
1651,"1651","MALVERN-BRIDGEPORT",,"33.87656","-117.95808",,,,,
1652,"1652","MALVERN-ADLENA",,"33.87619","-117.95540",,,,,
1653,"1653","MALVERN-BASQUE",,"33.87560","-117.95090",,,,,
1655,"1655","CHAPMAN-WOODS",,"33.87393","-117.93693",,,,,
1656,"1656","CHAPMAN-RICHMAN",,"33.87370","-117.93327",,,,,
1657,"1657","CHAPMAN-FORD",,"33.87372","-117.93056",,,,,
1659,"1659","CHAPMAN-MALDEN",,"33.87375","-117.92684",,,,,
1660,"1660","CHAPMAN-HARBOR",,"33.87382","-117.92351",,,,,
1662,"1662","CHAPMAN-LEMON",,"33.87387","-117.91931",,,,,
1663,"1663","CHAPMAN-LEMON",,"33.87389","-117.91743",,,,,
1664,"1664","CHAPMAN-BERKELEY",,"33.87391","-117.91373",,,,,
1665,"1665","CHAPMAN-YALE",,"33.87393","-117.91164",,,,,
1666,"1666","CHAPMAN-CORNELL",,"33.87394","-117.90949",,,,,
1667,"1667","CHAPMAN-RAYMOND",,"33.87397","-117.90653",,,,,
1668,"1668","CHAPMAN-VICTORIA",,"33.87400","-117.90385",,,,,
1669,"1669","CHAPMAN-ANNIN",,"33.87402","-117.90110",,,,,
1670,"1670","CHAPMAN-ACACIA",,"33.87405","-117.89782",,,,,
1671,"1671","CHAPMAN-MOUNTAIN VIEW",,"33.87407","-117.89583",,,,,
1672,"1672","CHAPMAN-LADERA VISTA",,"33.87409","-117.89329",,,,,
1673,"1673","CHAPMAN-STATE COLLEGE",,"33.87412","-117.88909",,,,,
1677,"1677","CHAPMAN-ENT 2751 LAGURA",,"33.87436","-117.88174",,,,,
1678,"1678","CHAPMAN-STATE COLLEGE",,"33.87429","-117.89028",,,,,
1680,"1680","CHAPMAN-MOUNTAIN VIEW",,"33.87424","-117.89640",,,,,
1681,"1681","CHAPMAN-ACACIA",,"33.87424","-117.89905",,,,,
1682,"1682","CHAPMAN-HART",,"33.87421","-117.90220",,,,,
1683,"1683","CHAPMAN-VICTORIA",,"33.87418","-117.90478",,,,,
1684,"1684","CHAPMAN-RAYMOND",,"33.87416","-117.90779",,,,,
1685,"1685","CHAPMAN-CORNELL",,"33.87413","-117.91046",,,,,
1686,"1686","CHAPMAN-BERKELEY",,"33.87411","-117.91459",,,,,
1687,"1687","CHAPMAN-LEMON",,"33.87408","-117.91802",,,,,
1688,"1688","CHAPMAN-LEMON",,"33.87410","-117.91961",,,,,
1689,"1689","CHAPMAN-POMONA",,"33.87400","-117.92315",,,,,
1690,"1690","CHAPMAN-HARBOR",,"33.87400","-117.92479",,,,,
1693,"1693","CHAPMAN-FORD",,"33.87390","-117.93128",,,,,
1695,"1695","MALVERN-WOODS",,"33.87463","-117.93810",,,,,
1696,"1696","MALVERN-EUCLID",,"33.87503","-117.94168",,,,,
1697,"1697","MALVERN-BUENA VISTA",,"33.87516","-117.94332",,,,,
1698,"1698","MALVERN-BEVERLY",,"33.87541","-117.94657",,,,,
1699,"1699","MALVERN-CARHART",,"33.87582","-117.95123",,,,,
1700,"1700","MALVERN-ADLENA",,"33.87631","-117.95500",,,,,
1701,"1701","MALVERN-BASTANCHURY",,"33.87692","-117.95874",,,,,
1702,"1702","MALVERN-TARGET WAY",,"33.87718","-117.96148",,,,,
1704,"1704","COMMONWEALTH-MAGNOLIA",,"33.86989","-117.97582",,,,,
1705,"1705","COMMONWEALTH-PRITCHARD",,"33.86991","-117.97380",,,,,
1707,"1707","COMMONWEALTH-GILBERT",,"33.86993","-117.96780",,,,,
1708,"1708","COMMONWEALTH-LLOYD",,"33.86998","-117.96291",,,,,
1709,"1709","COMMONWEALTH-BROOKHURST",,"33.87001","-117.95891",,,,,
1710,"1710","COMMONWEALTH-BASQUE",,"33.87006","-117.95026",,,,,
1711,"1711","COMMONWEALTH-CITRUS",,"33.87013","-117.94614",,,,,
1712,"1712","COMMONWEALTH-EUCLID",,"33.87011","-117.94120",,,,,
1713,"1713","COMMONWEALTH-WOODS",,"33.87013","-117.93718",,,,,
1714,"1714","COMMONWEALTH-RICHMAN",,"33.87018","-117.93277",,,,,
1715,"1715","COMMONWEALTH-COMMUNITY CENTER",,"33.87018","-117.93018",,,,,
1716,"1716","COMMONWEALTH-HIGHLAND",,"33.87021","-117.92848",,,,,
1717,"1717","COMMONWEALTH-MALDEN",,"33.87021","-117.92622",,,,,
1718,"1718","COMMONWEALTH-LEMON",,"33.87026","-117.91957",,,,,
1719,"1719","COMMONWEALTH-LAWRENCE",,"33.87028","-117.91727",,,,,
1720,"1720","COMMONWEALTH-BALCOM",,"33.87029","-117.91523",,,,,
1721,"1721","COMMONWEALTH-YALE",,"33.87036","-117.91183",,,,,
1722,"1722","COMMONWEALTH-CORNELL",,"33.87039","-117.90957",,,,,
1723,"1723","COMMONWEALTH-RAYMOND",,"33.87037","-117.90610",,,,,
1724,"1724","COMMONWEALTH-ANNIN",,"33.87041","-117.90140",,,,,
1725,"1725","COMMONWEALTH-ACACIA",,"33.87040","-117.89867",,,,,
1726,"1726","COMMONWEALTH-MOUNTAIN VIEW",,"33.87044","-117.89586",,,,,
1728,"1728","COMMONWEALTH-STATE COLLEGE",,"33.87044","-117.88985",,,,,
1729,"1729","COMMONWEALTH-SAN CARLOS",,"33.87163","-117.88539",,,,,
1730,"1730","COMMONWEALTH-CHAPMAN",,"33.87460","-117.88410",,,,,
1731,"1731","COMMONWEALTH-NUTWOOD",,"33.87791","-117.88413",,,,,
1732,"1732","COMMONWEALTH-NUTWOOD",,"33.87743","-117.88442",,,,,
1734,"1734","COMMONWEALTH-CHAPMAN",,"33.87443","-117.88432",,,,,
1735,"1735","COMMONWEALTH-SAN CARLOS",,"33.87143","-117.88592",,,,,
1736,"1736","COMMONWEALTH-MISSION",,"33.87069","-117.88771",,,,,
1737,"1737","COMMONWEALTH-STATE COLLEGE",,"33.87075","-117.89001",,,,,
1738,"1738","COMMONWEALTH-LADERA VISTA",,"33.87063","-117.89391",,,,,
1740,"1740","COMMONWEALTH-ACACIA",,"33.87060","-117.89866",,,,,
1741,"1741","COMMONWEALTH-ANNIN",,"33.87057","-117.90210",,,,,
1743,"1743","COMMONWEALTH-RAYMOND",,"33.87056","-117.90673",,,,,
1744,"1744","COMMONWEALTH-YALE",,"33.87055","-117.91157",,,,,
1746,"1746","COMMONWEALTH-BALCOM",,"33.87051","-117.91576",,,,,
1748,"1748","COMMONWEALTH-LEMON",,"33.87048","-117.91947",,,,,
1749,"1749","COMMONWEALTH-MALDEN",,"33.87043","-117.92633",,,,,
1750,"1750","COMMONWEALTH-HIGHLAND",,"33.87043","-117.92903",,,,,
1751,"1751","COMMONWEALTH-SHORT",,"33.87040","-117.93121",,,,,
1752,"1752","COMMONWEALTH-RICHMAN",,"33.87036","-117.93334",,,,,
1753,"1753","COMMONWEALTH-DRAKE",,"33.87038","-117.93563",,,,,
1754,"1754","COMMONWEALTH-WOODS",,"33.87036","-117.93783",,,,,
1755,"1755","COMMONWEALTH-EUCLID",,"33.87029","-117.94246",,,,,
1756,"1756","COMMONWEALTH-CITRUS",,"33.87025","-117.94654",,,,,
1757,"1757","COMMONWEALTH-BASQUE",,"33.87027","-117.95049",,,,,
1758,"1758","COMMONWEALTH-ALBERTA",,"33.87025","-117.95316",,,,,
1759,"1759","COMMONWEALTH-BROOKHURST",,"33.87021","-117.95981",,,,,
1760,"1760","COMMONWEALTH-LLOYD",,"33.87016","-117.96330",,,,,
1761,"1761","COMMONWEALTH-GILBERT",,"33.87012","-117.96884",,,,,
1762,"1762","COMMONWEALTH-JENSEN",,"33.87010","-117.97150",,,,,
1763,"1763","COMMONWEALTH-PRITCHARD",,"33.87009","-117.97388",,,,,
1766,"1766","EUCLID-BAKER",,"33.85666","-117.94170",,,,,
1767,"1767","EUCLID-ORANGETHORPE",,"33.85866","-117.94173",,,,,
1768,"1768","EUCLID-SOUTHGATE",,"33.86158","-117.94176",,,,,
1770,"1770","EUCLID-VALENCIA",,"33.86604","-117.94183",,,,,
1771,"1771","EUCLID-COMMONWEALTH",,"33.87070","-117.94187",,,,,
1772,"1772","EUCLID-CHAPMAN",,"33.87359","-117.94193",,,,,
1774,"1774","EUCLID-FERN",,"33.87899","-117.94198",,,,,
1775,"1775","EUCLID-VALENCIA MESA",,"33.88687","-117.94139",,,,,
1776,"1776","EUCLID-BASTANCHURY",,"33.88975","-117.94275",,,,,
1780,"1780","EUCLID-LAGUNA",,"33.90046","-117.94073",,,,,
1781,"1781","EUCLID-LAKEVIEW",,"33.90443","-117.94126",,,,,
1782,"1782","EUCLID-LA SENDA",,"33.90560","-117.94398",,,,,
1783,"1783","EUCLID-COUNTRY HILLS",,"33.90823","-117.94791",,,,,
1784,"1784","EUCLID-LAGUNA",,"33.90012","-117.94133",,,,,
1785,"1785","EUCLID-LAGUNA TERRACE",,"33.89539","-117.94414",,,,,
1786,"1786","EUCLID-ROSECRANS",,"33.89315","-117.94454",,,,,
1787,"1787","EUCLID-PASEO DORADO",,"33.89145","-117.94367",,,,,
1788,"1788","EUCLID-BASTANCHURY",,"33.88926","-117.94288",,,,,
1790,"1790","EUCLID-ARROYO",,"33.87898","-117.94220",,,,,
1791,"1791","EUCLID-CHAPMAN",,"33.87335","-117.94214",,,,,
1792,"1792","EUCLID-COMMONWEALTH",,"33.87069","-117.94213",,,,,
1793,"1793","EUCLID-VALENCIA",,"33.86586","-117.94205",,,,,
1795,"1795","EUCLID-HILL",,"33.86215","-117.94200",,,,,
1796,"1796","EUCLID-ORANGETHORPE",,"33.85899","-117.94194",,,,,
1797,"1797","EUCLID-BAKER",,"33.85669","-117.94193",,,,,
1804,"1804","HARBOR-ORANGEFAIR",,"33.85659","-117.92414",,,,,
1805,"1805","HARBOR-ORANGETHORPE",,"33.86001","-117.92411",,,,,
1806,"1806","HARBOR-COSTCO",,"33.86231","-117.92416",,,,,
1807,"1807","HARBOR-VALENCIA",,"33.86562","-117.92420",,,,,
1808,"1808","HARBOR-COMMONWEALTH",,"33.87071","-117.92424",,,,,
1809,"1809","HARBOR-CHAPMAN",,"33.87367","-117.92422",,,,,
1810,"1810","HARBOR-ELLIS",,"33.87513","-117.92417",,,,,
1811,"1811","HARBOR-UNION",,"33.87763","-117.92421",,,,,
1812,"1812","HARBOR-BERKELEY",,"33.87955","-117.92427",,,,,
1813,"1813","HARBOR-BREA",,"33.88454","-117.92556",,,,,
1814,"1814","HARBOR-ENT BREA DAM",,"33.88907","-117.92728",,,,,
1815,"1815","HARBOR-VALENCIA MESA",,"33.89390","-117.92847",,,,,
1816,"1816","HARBOR-BASTANCHURY",,"33.89591","-117.92885",,,,,
1817,"1817","HARBOR-ENT 2700 FULLERTON",,"33.90074","-117.92913",,,,,
1818,"1818","HARBOR-ENT 2800 FAIRWAY",,"33.90227","-117.92916",,,,,
1819,"1819","HARBOR-LA ENTRADA",,"33.90733","-117.93019",,,,,
1820,"1820","HARBOR-HERMOSA",,"33.90942","-117.93072",,,,,
1821,"1821","HARBOR-IMPERIAL",,"33.91835","-117.93293",,,,,
1822,"1822","HARBOR-BECKMAN",,"33.92080","-117.93299",,,,,
1823,"1823","HARBOR-LAS RIENDAS",,"33.91430","-117.93286",,,,,
1824,"1824","HARBOR-LAS PALMAS",,"33.91118","-117.93124",,,,,
1825,"1825","HARBOR-HERMOSA",,"33.90899","-117.93090",,,,,
1826,"1826","HARBOR-LA ENTRADA",,"33.90638","-117.93027",,,,,
1828,"1828","HARBOR-VALENCIA MESA",,"33.89372","-117.92863",,,,,
1829,"1829","HARBOR-VALLEY VIEW",,"33.88269","-117.92486",,,,,
1830,"1830","HARBOR-BERKELEY",,"33.87978","-117.92457",,,,,
1831,"1831","HARBOR-UNION",,"33.87753","-117.92445",,,,,
1832,"1832","HARBOR-CHAPMAN",,"33.87360","-117.92451",,,,,
1833,"1833","HARBOR-SANTA FE",,"33.86951","-117.92438",,,,,
1835,"1835","HARBOR-SOUTHGATE",,"33.86208","-117.92443",,,,,
1836,"1836","HARBOR-ORANGETHORPE",,"33.85938","-117.92440",,,,,
1837,"1837","HARBOR-ORANGEFAIR",,"33.85621","-117.92436",,,,,
1838,"1838","IMPERIAL-HARBOR",,"33.91725","-117.93220",,,,,
1839,"1839","IMPERIAL-PALM",,"33.91727","-117.92390",,,,,
1840,"1840","IMPERIAL-GEMINI",,"33.91723","-117.92027",,,,,
1841,"1841","IMPERIAL-PALM",,"33.91752","-117.92488",,,,,
1843,"1843","LEMON-VALENCIA",,"33.86602","-117.91981",,,,,
1844,"1844","LEMON-COMMONWEALTH",,"33.87078","-117.91975",,,,,
1845,"1845","LEMON-WILSHIRE",,"33.87258","-117.91968",,,,,
1846,"1846","LEMON-CHAPMAN",,"33.87387","-117.91998",,,,,
1848,"1848","LEMON-COMMONWEALTH",,"33.87055","-117.91995",,,,,
1849,"1849","LEMON-VALENCIA",,"33.86589","-117.92001",,,,,
1850,"1850","LEMON-FREEDOM",,"33.86201","-117.92004",,,,,
1851,"1851","LEMON-ORANGETHORPE",,"33.85864","-117.92005",,,,,
1852,"1852","LEMON-ORANGEFAIR",,"33.85583","-117.92003",,,,,
1853,"1853","MAGNOLIA-PORTER",,"33.86003","-117.97618",,,,,
1854,"1854","MAGNOLIA-OLIVE",,"33.86209","-117.97622",,,,,
1856,"1856","MAGNOLIA-VALENCIA",,"33.86618","-117.97626",,,,,
1857,"1857","MAGNOLIA-COMMONWEALTH",,"33.86966","-117.97648",,,,,
1858,"1858","MAGNOLIA-ORANGETHORPE",,"33.85944","-117.97644",,,,,
1859,"1859","NUTWOOD-STATE COLLEGE",,"33.87767","-117.88945",,,,,
1862,"1862","NUTWOOD-PLACENTIA",,"33.87801","-117.87834",,,,,
1864,"1864","NUTWOOD-COMMONWEALTH",,"33.87823","-117.88446",,,,,
1866,"1866","ORANGETHORPE-AUTO CENTER DRIVE",,"33.85897","-117.98112",,,,,
1868,"1868","ORANGETHORPE-MAGNOLIA",,"33.85898","-117.97588",,,,,
1870,"1870","ORANGETHORPE-PECKHAM",,"33.85902","-117.97103",,,,,
1871,"1871","ORANGETHORPE-GILBERT",,"33.85905","-117.96739",,,,,
1872,"1872","ORANGETHORPE-COURTNEY",,"33.85906","-117.96340",,,,,
1873,"1873","ORANGETHORPE-BROOKHURST",,"33.85909","-117.95886",,,,,
1875,"1875","ORANGETHORPE-EADINGTON",,"33.85913","-117.95299",,,,,
1876,"1876","ORANGETHORPE-BASQUE",,"33.85916","-117.94964",,,,,
1877,"1877","ORANGETHORPE-ORCHARD",,"33.85918","-117.94659",,,,,
1878,"1878","ORANGETHORPE-EUCLID",,"33.85922","-117.94142",,,,,
1879,"1879","ORANGETHORPE-WOODS",,"33.85933","-117.93668",,,,,
1880,"1880","ORANGETHORPE-RICHMAN",,"33.85930","-117.93270",,,,,
1881,"1881","ORANGETHORPE-HIGHLAND",,"33.85932","-117.92805",,,,,
1882,"1882","ORANGETHORPE-HARBOR",,"33.85933","-117.92331",,,,,
1883,"1883","ORANGETHORPE-RAYMOND",,"33.85944","-117.90645",,,,,
1884,"1884","ORANGETHORPE-MANHATTAN",,"33.85946","-117.90276",,,,,
1885,"1885","ORANGETHORPE-ACACIA",,"33.85950","-117.89838",,,,,
1886,"1886","ORANGETHORPE-ENT 2150 VISTA PAINT",,"33.85953","-117.89393",,,,,
1887,"1887","ORANGETHORPE-PLACENTIA",,"33.85999","-117.88368",,,,,
1888,"1888","ORANGETHORPE-STATE COLLEGE",,"33.85980","-117.88957",,,,,
1889,"1889","ORANGETHORPE-ENT 2100 COLT",,"33.85988","-117.89449",,,,,
1890,"1890","ORANGETHORPE-ACACIA",,"33.85991","-117.89873",,,,,
1891,"1891","ORANGETHORPE-MANHATTAN",,"33.85989","-117.90253",,,,,
1892,"1892","ORANGETHORPE-LEMON",,"33.85958","-117.92054",,,,,
1893,"1893","ORANGETHORPE-HARBOR",,"33.85963","-117.92453",,,,,
1894,"1894","ORANGETHORPE-HIGHLAND",,"33.85959","-117.92889",,,,,
1895,"1895","ORANGETHORPE-RICHMAN",,"33.85949","-117.93323",,,,,
1896,"1896","ORANGETHORPE-WOODS",,"33.85945","-117.93729",,,,,
1897,"1897","ORANGETHORPE-EUCLID",,"33.85948","-117.94258",,,,,
1898,"1898","ORANGETHORPE-ORCHARD",,"33.85940","-117.94776",,,,,
1899,"1899","ORANGETHORPE-BASQUE",,"33.85937","-117.95043",,,,,
1900,"1900","ORANGETHORPE-EADINGTON",,"33.85937","-117.95339",,,,,
1902,"1902","ORANGETHORPE-BROOKHURST",,"33.85932","-117.95987",,,,,
1903,"1903","ORANGETHORPE-COURTNEY",,"33.85926","-117.96415",,,,,
1904,"1904","ORANGETHORPE-GILBERT",,"33.85926","-117.96785",,,,,
1905,"1905","ORANGETHORPE-PECKHAM",,"33.85921","-117.97089",,,,,
1906,"1906","ORANGETHORPE-VINE",,"33.85920","-117.97435",,,,,
1907,"1907","PLACENTIA-MADISON",,"33.88247","-117.87641",,,,,
1909,"1909","PLACENTIA-GARNET",,"33.88707","-117.87508",,,,,
1910,"1910","PLACENTIA-YORBA LINDA",,"33.88869","-117.87482",,,,,
1913,"1913","PLACENTIA-MADISON",,"33.88238","-117.87668",,,,,
1914,"1914","PLACENTIA-RUBY",,"33.87992","-117.87742",,,,,
1915,"1915","PLACENTIA-NUTWOOD",,"33.87762","-117.87807",,,,,
1917,"1917","POMONA-CHAPMAN",,"33.87389","-117.92219",,,,,
1927,"1927","STATE COLLEGE-CYPRESS",,"33.86154","-117.88931",,,,,
1928,"1928","STATE COLLEGE-ENT FULLERTON",,"33.86521","-117.88936",,,,,
1929,"1929","STATE COLLEGE-FENDER",,"33.86776","-117.88941",,,,,
1930,"1930","STATE COLLEGE-COMMONWEALTH",,"33.87106","-117.88950",,,,,
1931,"1931","STATE COLLEGE-CHAPMAN",,"33.87486","-117.88932",,,,,
1932,"1932","STATE COLLEGE-NUTWOOD",,"33.87803","-117.88955",,,,,
1933,"1933","STATE COLLEGE-CAMPUS",,"33.88183","-117.88962",,,,,
1934,"1934","STATE COLLEGE-CORPORATION",,"33.88489","-117.88967",,,,,
1935,"1935","STATE COLLEGE-YORBA LINDA",,"33.88865","-117.89003",,,,,
1936,"1936","STATE COLLEGE-VISTA DEL SOL",,"33.89275","-117.89141",,,,,
1939,"1939","STATE COLLEGE-BASTANCHURY",,"33.89755","-117.89188",,,,,
1940,"1940","STATE COLLEGE-PALMETTO",,"33.89494","-117.89173",,,,,
1941,"1941","STATE COLLEGE-MENDOCINO",,"33.89124","-117.89163",,,,,
1942,"1942","STATE COLLEGE-YORBA LINDA",,"33.88727","-117.89015",,,,,
1943,"1943","STATE COLLEGE-RANCH",,"33.88412","-117.88995",,,,,
1944,"1944","STATE COLLEGE-DOROTHY",,"33.88098","-117.88987",,,,,
1945,"1945","STATE COLLEGE-NUTWOOD",,"33.87762","-117.88973",,,,,
1946,"1946","STATE COLLEGE-CHAPMAN",,"33.87336","-117.88976",,,,,
1947,"1947","STATE COLLEGE-COMMONWEALTH",,"33.87012","-117.88971",,,,,
1948,"1948","STATE COLLEGE-VALENCIA",,"33.86720","-117.88961",,,,,
1949,"1949","STATE COLLEGE-KIMBERLY",,"33.86344","-117.88952",,,,,
1950,"1950","STATE COLLEGE-ORANGETHORPE",,"33.85941","-117.88957",,,,,
1958,"1958","FULLERTON TRANS CTR DOCK 5",,"33.86937","-117.92393",,,,,
1960,"1960","FULLERTON TRANS CTR DOCK 1",,"33.86959","-117.92327",,,,,
1961,"1961","FULLERTON TRANS CTR DOCK 2",,"33.86978","-117.92307",,,,,
1962,"1962","FULLERTON TRANS CTR DOCK 3",,"33.86994","-117.92238",,,,,
1963,"1963","FULLERTON TRANS CTR DOCK 4",,"33.86985","-117.92377",,,,,
1969,"1969","FULLERTON PARK AND RIDE DOCK 5",,"33.85866","-117.97867",,,,,
1970,"1970","FULLERTON PARK AND RIDE DOCK6",,"33.85866","-117.97893",,,,,
1971,"1971","FULLERTON PARK AND RIDE DOCK 7",,"33.85866","-117.97920",,,,,
1972,"1972","FULLERTON PARK AND RIDE DOCK 8",,"33.85865","-117.97946",,,,,
1974,"1974","FULLERTON PARK AND RIDE DOCK 10",,"33.85866","-117.97999",,,,,
1975,"1975","FULLERTON PARK AND RIDE DOCK 11",,"33.85866","-117.98025",,,,,
1981,"1981","BROOKHURST-GARFIELD",,"33.68771","-117.95394",,,,,
1983,"1983","BROOKHURST-ENT 18650 CHATEAU",,"33.69166","-117.95404",,,,,
1984,"1984","BROOKHURST-ELLIS",,"33.69449","-117.95405",,,,,
1985,"1985","BROOKHURST-QUAIL",,"33.69718","-117.95410",,,,,
1987,"1987","BROOKHURST-TALBERT",,"33.70224","-117.95417",,,,,
1988,"1988","BROOKHURST-SLATER",,"33.70940","-117.95427",,,,,
1989,"1989","BROOKHURST-LA ALAMEDA",,"33.71207","-117.95428",,,,,
1990,"1990","BROOKHURST-WARNER",,"33.71752","-117.95431",,,,,
1991,"1991","BROOKHURST-PETUNIA",,"33.72045","-117.95440",,,,,
1992,"1992","BROOKHURST-HEIL",,"33.72332","-117.95442",,,,,
1993,"1993","BROOKHURST-THISTLE",,"33.72553","-117.95444",,,,,
1994,"1994","BROOKHURST-EDINGER",,"33.73106","-117.95450",,,,,
1995,"1995","BROOKHURST-EDINGER",,"33.72959","-117.95484",,,,,
1996,"1996","BROOKHURST-THISTLE",,"33.72554","-117.95481",,,,,
1997,"1997","BROOKHURST-HEIL",,"33.72305","-117.95478",,,,,
1998,"1998","BROOKHURST-PETUNIA",,"33.71985","-117.95472",,,,,
1999,"1999","BROOKHURST-WARNER",,"33.71556","-117.95470",,,,,
2000,"2000","BROOKHURST-LA ALAMEDA",,"33.71223","-117.95467",,,,,
2001,"2001","BROOKHURST-SLATER",,"33.70843","-117.95465",,,,,
2002,"2002","BROOKHURST-TALBERT",,"33.70125","-117.95453",,,,,
2003,"2003","BROOKHURST-PHILLIPS",,"33.69734","-117.95445",,,,,
2004,"2004","BROOKHURST-ELLIS",,"33.69363","-117.95437",,,,,
2005,"2005","BROOKHURST-NIAGARA RIVER",,"33.68983","-117.95432",,,,,
